Problem ID,Problem Name,Status,Comment,Rating,Contest Name,Contest Date,Problem Link,Platform,Check,Contest Link,Last Edit
1367B,Even Array,Done,Simple,800,Codeforces Round #650 (Div. 3),"June 16, 2020",https://codeforces.com/contest/1367/problem/B,Codeforces,No,https://codeforces.com/contest/1367,"April 13, 2022 4:15 PM"
1368A,C+=,Done,Simple,800,Codeforces Global Round 8,"June 18, 2020",https://codeforces.com/contest/1368/problem/A,Codeforces,No,https://codeforces.com/contest/1368,"April 13, 2022 4:15 PM"
1369A,FashionabLee,Review,,800,Codeforces Round #652 (Div. 2),"June 23, 2020",https://codeforces.com/contest/1369/problem/A,Codeforces,No,https://codeforces.com/contest/1369,"April 12, 2022 5:50 PM"
136A,Presents,Done,Simple,800,Codeforces Beta Round #97 (Div. 2),"December 9, 2011",https://codeforces.com/contest/136/problem/A,Codeforces,No,https://codeforces.com/contest/136,"April 13, 2022 4:14 PM"
1370A,Maximum GCD,Review,,800,Codeforces Round #651 (Div. 2),"June 20, 2020",https://codeforces.com/contest/1370/problem/A,Codeforces,No,https://codeforces.com/contest/1370,"April 12, 2022 5:42 PM"
1371A,Magical Sticks,Review,,800,Codeforces Round #654 (Div. 2),"July 1, 2020",https://codeforces.com/contest/1371/problem/A,Codeforces,No,https://codeforces.com/contest/1371,"April 12, 2022 6:14 PM"
1372A,Omkar and Completion,Done,Simple,800,Codeforces Round #655 (Div. 2),"July 11, 2020",https://codeforces.com/contest/1372/problem/A,Codeforces,No,https://codeforces.com/contest/1372,"April 13, 2022 4:15 PM"
1374A,Required Remainder,Review,,800,Codeforces Round #653 (Div. 3),"June 28, 2020",https://codeforces.com/contest/1374/problem/A,Codeforces,No,https://codeforces.com/contest/1374,"April 12, 2022 6:08 PM"
1382A,Common Subsequence,Review,Simple,800,Codeforces Round #658 (Div. 2),"July 21, 2020",https://codeforces.com/contest/1382/problem/A,Codeforces,No,https://codeforces.com/contest/1382,"April 27, 2022 12:17 AM"
1385A,Three Pairwise Maximums,Review,Challenging,800,Codeforces Round #656 (Div. 3),"July 17, 2020",https://codeforces.com/contest/1385/problem/A,Codeforces,No,https://codeforces.com/contest/1385,"April 27, 2022 12:11 AM"
1385B,Restore the Permutation by Merger,Review,,800,Codeforces Round #656 (Div. 3),"July 17, 2020",https://codeforces.com/contest/1385/problem/B,Codeforces,No,https://codeforces.com/contest/1385,"April 12, 2022 6:48 PM"
1388A,Captain Flint and Crew Recruitment,Review,Challenging,800,Codeforces Round #660 (Div. 2),"July 30, 2020",https://codeforces.com/contest/1388/problem/A,Codeforces,No,https://codeforces.com/contest/1388,"April 27, 2022 12:25 AM"
1389A,LCM Problem,Done,Simple,800,Educational Codeforces Round 92 (Rated for Div. 2),"July 29, 2020",https://codeforces.com/contest/1389/problem/A,Codeforces,No,https://codeforces.com/contest/1389,"April 13, 2022 4:15 PM"
1391A,Suborrays,Done,Simple,800,Codeforces Round #663 (Div. 2),"August 9, 2020",https://codeforces.com/contest/1391/problem/A,Codeforces,No,https://codeforces.com/contest/1391,"April 13, 2022 4:15 PM"
1391B,Fix You,Done,Simple,800,Codeforces Round #663 (Div. 2),"August 9, 2020",https://codeforces.com/contest/1391/problem/B,Codeforces,No,https://codeforces.com/contest/1391,"April 13, 2022 4:15 PM"
1392A,Omkar and Password,Done,Simple,800,Codeforces Global Round 10,"August 16, 2020",https://codeforces.com/contest/1392/problem/A,Codeforces,No,https://codeforces.com/contest/1392,"April 13, 2022 4:15 PM"
1392B,Omkar and Infinity Clock,Review,Simple,800,Codeforces Global Round 10,"August 16, 2020",https://codeforces.com/contest/1392/problem/B,Codeforces,No,https://codeforces.com/contest/1392,"April 27, 2022 1:25 AM"
1393A,"Rainbow Dash, Fluttershy and Chess Coloring",Review,Challenging,800,Codeforces Round #662 (Div. 2),"August 7, 2020",https://codeforces.com/contest/1393/problem/A,Codeforces,No,https://codeforces.com/contest/1393,"April 27, 2022 12:42 AM"
1397A,Juggling Letters,Done,Simple,800,Codeforces Round #666 (Div. 2),"August 30, 2020",https://codeforces.com/contest/1397/problem/A,Codeforces,No,https://codeforces.com/contest/1397,"April 13, 2022 4:15 PM"
1398A,Bad Triangle,Review,,800,Educational Codeforces Round 93 (Rated for Div. 2),"August 14, 2020",https://codeforces.com/contest/1398/problem/A,Codeforces,No,https://codeforces.com/contest/1398,"April 12, 2022 7:59 PM"
1398B,Substring Removal Game,Done,Simple,800,Educational Codeforces Round 93 (Rated for Div. 2),"August 14, 2020",https://codeforces.com/contest/1398/problem/B,Codeforces,No,https://codeforces.com/contest/1398,"April 13, 2022 4:15 PM"
1399A,Remove Smallest,Review,,800,Codeforces Round #661 (Div. 3),"August 5, 2020",https://codeforces.com/contest/1399/problem/A,Codeforces,No,https://codeforces.com/contest/1399,"April 12, 2022 7:23 PM"
1399B,Gifts Fixing,Review,,800,Codeforces Round #661 (Div. 3),"August 5, 2020",https://codeforces.com/contest/1399/problem/B,Codeforces,No,https://codeforces.com/contest/1399,"April 12, 2022 7:29 PM"
1400A,String Similarity,Review,Challenging,800,Educational Codeforces Round 94 (Rated for Div. 2),"August 25, 2020",https://codeforces.com/contest/1400/problem/A,Codeforces,No,https://codeforces.com/contest/1400,"April 27, 2022 1:40 AM"
1405A,Permutation Forgery,Review,,800,Codeforces Round #668 (Div. 2),"September 6, 2020",https://codeforces.com/contest/1405/problem/A,Codeforces,No,https://codeforces.com/contest/1405,"April 12, 2022 9:15 PM"
1408A,Circle Coloring,Done,Simple,800,Grakn Forces 2020,"September 30, 2020",https://codeforces.com/contest/1408/problem/A,Codeforces,No,https://codeforces.com/contest/1408,"April 13, 2022 4:15 PM"
1409A,Yet Another Two Integers Problem,Done,Simple,800,Codeforces Round #667 (Div. 3),"September 4, 2020",https://codeforces.com/contest/1409/problem/A,Codeforces,No,https://codeforces.com/contest/1409,"April 13, 2022 4:15 PM"
1411A,In-game Chat,Review,,800,Technocup 2021 - Elimination Round 3,"December 20, 2020",https://codeforces.com/contest/1411/problem/A,Codeforces,No,https://codeforces.com/contest/1411,"April 13, 2022 3:55 PM"
1413A,Finding Sasuke,Done,Simple,800,Technocup 2021 - Elimination Round 1,"October 25, 2020",https://codeforces.com/contest/1413/problem/A,Codeforces,No,https://codeforces.com/contest/1413,"April 13, 2022 4:15 PM"
1415A,Prison Break,Review,,800,Technocup 2021 - Elimination Round 2,"November 29, 2020",https://codeforces.com/contest/1415/problem/A,Codeforces,No,https://codeforces.com/contest/1415,"April 13, 2022 2:41 PM"
1417A,Copy-paste,Review,,800,Codeforces Round #673 (Div. 2),"September 27, 2020",https://codeforces.com/contest/1417/problem/A,Codeforces,No,https://codeforces.com/contest/1417,"April 12, 2022 9:24 PM"
141A,Amusing Joke,Done,Simple,800,Codeforces Round #101 (Div. 2),"January 8, 2012",https://codeforces.com/contest/141/problem/A,Codeforces,No,https://codeforces.com/contest/141,"April 13, 2022 4:14 PM"
1421A,XORwice,Done,Simple,800,Codeforces Round #676 (Div. 2),"October 18, 2020",https://codeforces.com/contest/1421/problem/A,Codeforces,No,https://codeforces.com/contest/1421,"April 27, 2022 1:49 AM"
1422A,Fence,Review,,800,Codeforces Round #675 (Div. 2),"October 4, 2020",https://codeforces.com/contest/1422/problem/A,Codeforces,No,https://codeforces.com/contest/1422,"April 12, 2022 10:40 PM"
1426A,Floor Number,Done,Simple,800,Codeforces Round #674 (Div. 3),"September 28, 2020",https://codeforces.com/contest/1426/problem/A,Codeforces,No,https://codeforces.com/contest/1426,"April 13, 2022 4:15 PM"
1428A,Box is Pull,Done,Simple,800,Codeforces Raif Round 1 (Div. 1 + Div. 2),"October 17, 2020",https://codeforces.com/contest/1428/problem/A,Codeforces,No,https://codeforces.com/contest/1428,"April 13, 2022 4:15 PM"
1430B,Barrels,Done,Simple,800,Educational Codeforces Round 96 (Rated for Div. 2),"October 11, 2020",https://codeforces.com/contest/1430/problem/B,Codeforces,No,https://codeforces.com/contest/1430,"April 13, 2022 4:15 PM"
1431A,Selling Hamburgers,Later,,800,Kotlin Heroes 5: ICPC Round,"November 12, 2020",https://codeforces.com/contest/1431/problem/A,Codeforces,No,https://codeforces.com/contest/1431,"May 27, 2022 11:50 AM"
1433A,Boring Apartments,Review,,800,Codeforces Round #677 (Div. 3),"October 20, 2020",https://codeforces.com/contest/1433/problem/A,Codeforces,No,https://codeforces.com/contest/1433,"April 12, 2022 11:18 PM"
1433B,Yet Another Bookshelf,Done,Simple,800,Codeforces Round #677 (Div. 3),"October 20, 2020",https://codeforces.com/contest/1433/problem/B,Codeforces,No,https://codeforces.com/contest/1433,"April 13, 2022 4:15 PM"
1436A,Reorder,Done,Simple,800,Codeforces Round #678 (Div. 2),"October 24, 2020",https://codeforces.com/contest/1436/problem/A,Codeforces,No,https://codeforces.com/contest/1436,"April 13, 2022 4:15 PM"
1437A,Marketing Scheme,Review,Challenging,800,Educational Codeforces Round 97 (Rated for Div. 2),"October 27, 2020",https://codeforces.com/contest/1437/problem/A,Codeforces,No,https://codeforces.com/contest/1437,"April 27, 2022 2:07 AM"
1438A,"Specific Tastes of Andre ",Done,Simple,800,Codeforces Round #682 (Div. 2),"November 13, 2020",https://codeforces.com/contest/1438/problem/A,Codeforces,No,https://codeforces.com/contest/1438,"April 13, 2022 4:15 PM"
1440A,Buy the String,Review,,800,Codeforces Round #684 (Div. 2),"November 17, 2020",https://codeforces.com/contest/1440/problem/A,Codeforces,No,https://codeforces.com/contest/1440,"April 13, 2022 1:16 PM"
1443A,Kids Seating,Review,,800,"Codeforces Round #681 (Div. 2, based on VK Cup 2019-2020 - Final)","November 2, 2020",https://codeforces.com/contest/1443/problem/A,Codeforces,No,https://codeforces.com/contest/1443,"April 13, 2022 12:37 PM"
1445A,Array Rearrangment,Review,,800,"Codeforces Round #680 (Div. 2, based on Moscow Team Olympiad)","November 1, 2020",https://codeforces.com/contest/1445/problem/A,Codeforces,No,https://codeforces.com/contest/1445,"April 13, 2022 12:27 PM"
1447A,Add Candies,Review,,800,"Codeforces Round #683 (Div. 2, by Meet IT)","November 15, 2020",https://codeforces.com/contest/1447/problem/A,Codeforces,No,https://codeforces.com/contest/1447,"April 13, 2022 1:05 PM"
144A,Arrival of the General,Done,Simple,800,Codeforces Round #103 (Div. 2),"January 18, 2012",https://codeforces.com/contest/144/problem/A,Codeforces,No,https://codeforces.com/contest/144,"April 13, 2022 4:14 PM"
1450A,Avoid Trygub,Review,,800,Codeforces Global Round 12,"December 6, 2020",https://codeforces.com/contest/1450/problem/A,Codeforces,No,https://codeforces.com/contest/1450,"April 13, 2022 3:12 PM"
1451A,Subtract or Divide,Review,,800,Codeforces Round #685 (Div. 2),"November 21, 2020",https://codeforces.com/contest/1451/problem/A,Codeforces,No,https://codeforces.com/contest/1451,"April 13, 2022 2:21 PM"
1452A,Robot Program,Review,,800,Educational Codeforces Round 98 (Rated for Div. 2),"November 19, 2020",https://codeforces.com/contest/1452/problem/A,Codeforces,No,https://codeforces.com/contest/1452,"April 13, 2022 1:34 PM"
1452C,Two Brackets,Review,,800,Educational Codeforces Round 98 (Rated for Div. 2),"November 19, 2020",https://codeforces.com/contest/1452/problem/C,Codeforces,No,https://codeforces.com/contest/1452,"April 13, 2022 1:39 PM"
1453A,Cancel the Trains,Review,,800,Codeforces Round #688 (Div. 2),"December 4, 2020",https://codeforces.com/contest/1453/problem/A,Codeforces,No,https://codeforces.com/contest/1453,"April 13, 2022 3:09 PM"
1454A,Special Permutation,Done,Simple,800,Codeforces Round #686 (Div. 3),"November 24, 2020",https://codeforces.com/contest/1454/problem/A,Codeforces,No,https://codeforces.com/contest/1454,"April 13, 2022 4:15 PM"
1454B,Unique Bid Auction,Review,,800,Codeforces Round #686 (Div. 3),"November 24, 2020",https://codeforces.com/contest/1454/problem/B,Codeforces,No,https://codeforces.com/contest/1454,"April 13, 2022 2:36 PM"
1455A,Strange Functions,Review,,800,Educational Codeforces Round 99 (Rated for Div. 2),"November 30, 2020",https://codeforces.com/contest/1455/problem/A,Codeforces,No,https://codeforces.com/contest/1455,"April 13, 2022 3:02 PM"
1459A,Red-Blue Shuffle,Review,,800,Codeforces Round #691 (Div. 2),"December 19, 2020",https://codeforces.com/contest/1459/problem/A,Codeforces,No,https://codeforces.com/contest/1459,"April 13, 2022 3:47 PM"
1461A,String Generation,Review,,800,"Codeforces Round #689 (Div. 2, based on Zed Code Competition)","December 11, 2020",https://codeforces.com/contest/1461/problem/A,Codeforces,No,https://codeforces.com/contest/1461,"April 13, 2022 3:16 PM"
1462A,Favorite Sequence,Done,Simple,800,Codeforces Round #690 (Div. 3),"December 15, 2020",https://codeforces.com/contest/1462/problem/A,Codeforces,No,https://codeforces.com/contest/1462,"April 13, 2022 4:15 PM"
1462B,Last Year's Substring,Done,Simple,800,Codeforces Round #690 (Div. 3),"December 15, 2020",https://codeforces.com/contest/1462/problem/B,Codeforces,No,https://codeforces.com/contest/1462,"April 13, 2022 4:15 PM"
1466A,Bovine Dilemma,Review,,800,Good Bye 2020,"December 30, 2020",https://codeforces.com/contest/1466/problem/A,Codeforces,No,https://codeforces.com/contest/1466,"April 14, 2022 5:48 PM"
1466B,Last minute enhancements,Review,Challenging,800,Good Bye 2020,"December 30, 2020",https://codeforces.com/contest/1466/problem/B,Codeforces,No,https://codeforces.com/contest/1466,"April 15, 2022 11:59 PM"
1468E,Four Segments,Review,,800,"2020-2021 ICPC, NERC, Southern and Volga Russian Regional Contest (Online Mirror, ICPC Rules)","December 25, 2020",https://codeforces.com/contest/1468/problem/E,Codeforces,No,https://codeforces.com/contest/1468,"April 13, 2022 4:02 PM"
146A,Lucky Ticket,Done,Simple,800,Codeforces Round #104 (Div. 2),"January 22, 2012",https://codeforces.com/contest/146/problem/A,Codeforces,No,https://codeforces.com/contest/146,"April 13, 2022 4:14 PM"
1472A,Cards for Friends,Review,Simple,800,Codeforces Round #693 (Div. 3),"January 4, 2021",https://codeforces.com/contest/1472/problem/A,Codeforces,No,https://codeforces.com/contest/1472,"April 22, 2022 3:10 PM"
1472B,Fair Division,Review,Simple,800,Codeforces Round #693 (Div. 3),"January 4, 2021",https://codeforces.com/contest/1472/problem/B,Codeforces,No,https://codeforces.com/contest/1472,"April 22, 2022 3:21 PM"
1473A,Replacing Elements,Review,Simple,800,Educational Codeforces Round 102 (Rated for Div. 2),"January 14, 2021",https://codeforces.com/contest/1473/problem/A,Codeforces,No,https://codeforces.com/contest/1473,"April 22, 2022 3:27 PM"
1474A,Puzzle From the Future,Review,Simple,800,Codeforces Round #696 (Div. 2),"January 19, 2021",https://codeforces.com/contest/1474/problem/A,Codeforces,No,https://codeforces.com/contest/1474,"April 22, 2022 3:40 PM"
1478A,Nezzar and Colorful Balls,Review,Simple,800,Codeforces Round #698 (Div. 2),"January 28, 2021",https://codeforces.com/contest/1478/problem/A,Codeforces,No,https://codeforces.com/contest/1478,"April 22, 2022 3:46 PM"
1480A,Yet Another String Game,Review,Simple,800,Codeforces Round #700 (Div. 2),"February 7, 2021",https://codeforces.com/contest/1480/problem/A,Codeforces,No,https://codeforces.com/contest/1480,"April 22, 2022 4:11 PM"
1481A,"Space Navigation ",Review,Simple,800,Codeforces Round #699 (Div. 2),"February 5, 2021",https://codeforces.com/contest/1481/problem/A,Codeforces,No,https://codeforces.com/contest/1481,"April 22, 2022 4:05 PM"
1482A,Prison Break,Review,Simple,800,Технокубок 2021 - Финал,"March 21, 2021",https://codeforces.com/contest/1482/problem/A,Codeforces,No,https://codeforces.com/contest/1482,"April 22, 2022 11:19 PM"
1487A,Arena,Review,Simple,800,Educational Codeforces Round 104 (Rated for Div. 2),"February 15, 2021",https://codeforces.com/contest/1487/problem/A,Codeforces,No,https://codeforces.com/contest/1487,"April 22, 2022 4:22 PM"
148A,Insomnia cure,Done,Simple,800,Codeforces Round #105 (Div. 2),"February 2, 2012",https://codeforces.com/contest/148/problem/A,Codeforces,No,https://codeforces.com/contest/148,"April 13, 2022 4:14 PM"
1490A,Dense Array,Review,Simple,800,Codeforces Round #702 (Div. 3),"February 16, 2021",https://codeforces.com/contest/1490/problem/A,Codeforces,No,https://codeforces.com/contest/1490,"April 22, 2022 4:39 PM"
1491A,K-th Largest Value,Review,Simple,800,Codeforces Global Round 13,"February 28, 2021",https://codeforces.com/contest/1491/problem/A,Codeforces,No,https://codeforces.com/contest/1491,"April 22, 2022 4:51 PM"
1492A,Three swimmers,Review,Simple,800,Codeforces Round #704 (Div. 2),"February 23, 2021",https://codeforces.com/contest/1492/problem/A,Codeforces,No,https://codeforces.com/contest/1492,"April 22, 2022 4:44 PM"
1493A,Anti-knapsack,Review,Challenging,800,Codeforces Round #705 (Div. 2),"March 6, 2021",https://codeforces.com/contest/1493/problem/A,Codeforces,No,https://codeforces.com/contest/1493,"April 22, 2022 9:59 PM"
1497A,Meximization,Review,Simple,800,Codeforces Round #708 (Div. 2),"March 17, 2021",https://codeforces.com/contest/1497/problem/A,Codeforces,No,https://codeforces.com/contest/1497,"April 22, 2022 11:02 PM"
1498A,GCD Sum,Review,Simple,800,CodeCraft-21 and Codeforces Round #711 (Div. 2),"March 29, 2021",https://codeforces.com/contest/1498/problem/A,Codeforces,No,https://codeforces.com/contest/1498,"April 22, 2022 11:43 PM"
1499A,Domino on Windowsill,Review,Simple,800,Educational Codeforces Round 106 (Rated for Div. 2),"March 18, 2021",https://codeforces.com/contest/1499/problem/A,Codeforces,No,https://codeforces.com/contest/1499,"April 22, 2022 11:15 PM"
14A,Letter,Review,Challenging,800,Codeforces Beta Round #14 (Div. 2),"May 19, 2010",https://codeforces.com/contest/14/problem/A,Codeforces,No,https://codeforces.com/contest/14,"May 6, 2022 12:32 AM"
1501A,Alexey and Train,Review,Simple,800,"Codeforces Round #707 (Div. 2, based on Moscow Open Olympiad in Informatics)","March 13, 2021",https://codeforces.com/contest/1501/problem/A,Codeforces,No,https://codeforces.com/contest/1501,"April 22, 2022 10:51 PM"
1504A," Déjà Vu",Review,Simple,800,Codeforces Round #712 (Div. 2),"April 3, 2021",https://codeforces.com/contest/1504/problem/A,Codeforces,No,https://codeforces.com/contest/1504,"April 23, 2022 1:58 AM"
